,Date,Next_Trading_Day,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,Close_adjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Index_Close
18,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,506506,SE0005190238,B97C733,TEL2b.ST,,TELE2 B,SE,SEK,NASDAQ  Stockholm AB,15102015,,,1,708625,127.6,127.6,0.0961377,90420550,8692824,0.83721,
19,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,517617,FR0000133308,5176177,ORAN.PA,,ORANGE,FR,EUR,EURONEXT Paris,15102015,,,1,1087761,10.542,10.542,1,11467176,11467176,1.10441,
20,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,533338,ES0167050915,B01FLQ6,ACS.MC,,ACS,ES,EUR,Bolsa de Madrid,50101010,,,1,669476,24.1,24.1,1,16134372,16134372,1.55391,
21,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,NASDAQ  Helsinki,65101015,,,1,560831,18.37,18.37,1,10302465,10302465,0.99224,
22,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,Australian Securities Exchange,55102010,,,1,3177784,18.57,18.57,0.6699271,59011449,39533369,3.80749,
23,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010,,,1,2030473,10.1,10.1,0.6699271,20507777,13738716,1.32319,
24,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,New Zealand Exchange,65101010,,,1,1822638,7.8,7.8,0.6244148,14216576,8877041,0.85496,
25,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,Australian Securities Exchange,40401010,,,1,4363459,5.37,5.37,0.6699271,23431775,15697581,1.51185,
26,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Stock Exchange of Hong Kong,65101015,,,1,1007523,75.85,75.85,0.1156972,76420620,8841652,0.85155,
27,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,622010,AU000000RIO1,6220103,RIO.AX,,Rio Tinto Ltd.,AU,AUD,Australian Securities Exchange,55102000,,,1,293784,110.34,110.34,0.6699271,32416127,21716442,2.09153,
28,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,625024,JP3885780001,6591014,8411.T,,Mizuho Financial Group Inc.,JP,JPY,Tokyo Stock Exchange,30101010,,,1,838925,1602.5,1602.5,0.0075947,1344377313,10210142,0.98335,
29,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,625144,JP3502200003,6251448,8601.T,,Daiwa Securities Group Inc.,JP,JPY,Tokyo Stock Exchange,30202015,,,1,2199756,715,715,0.0075947,1572825540,11945138,1.15045,
30,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,381154,34.76,34.76,0.6674232,13248913,8842632,0.85164,
31,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokyo Stock Exchange,50101010,,,1,803145,1484,1484,0.0075947,1191867180,9051874,0.87179,
32,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045,,,1,8099699,2.19,2.19,0.6674232,17738341,11838980,1.14022,
33,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,642053,HK0012000102,6420538,0012.HK,,Henderson Land Development Co.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,3527170,34.1,34.1,0.1156972,120276497,13915654,1.34023,
34,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Stock Exchange of Hong Kong,65101015,,,1,2257883,50.5,50.5,0.1156972,114023092,13192152,1.27055,
35,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokyo Stock Exchange,45103010,,,1,815664,2032,2032,0.0075947,1657429248,12587678,1.21233,
36,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,654379,JP3386030005,6543792,5411.T,,JFE Holdings Inc.,JP,JPY,Tokyo Stock Exchange,55102010,,,1,1186427,1754,1754,0.0075947,2080992958,15804517,1.52215,
37,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,656302,JP3890350006,6563024,8316.T,,Sumitomo Mitsui Financial Grou,JP,JPY,Tokyo Stock Exchange,30101010,,,1,317480,4069,4069,0.0075947,1291826120,9811032,0.94491,
38,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,35102030,,,1,3096977,2.9,2.9,0.6674232,8981233,5994284,0.57731,
39,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,Australian Securities Exchange,30301010,,,1,1969026,11.35,11.35,0.6699271,22348445,14971829,1.44195,
40,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,659758,JP3362700001,6597584,9104.T,,Mitsui O.S.K. Lines Ltd.,JP,JPY,Tokyo Stock Exchange,50206030,,,1,243434,11470,11470,0.0075947,2792187980,21205830,2.04235,
41,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010,,,1,517184,31.21,31.21,0.6699271,16141313,10813503,1.04146,
42,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,4426727,31.4,31.4,0.1156972,138999228,16081822,1.54885,
43,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,664256,JP3381000003,6642569,5401.T,,NIPPON STEEL,JP,JPY,Tokyo Stock Exchange,55102010,,,1,770427,2158,2158,0.0075947,1662581466,12626807,1.2161,
44,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,Australian Securities Exchange,40401030,,,1,378873,48.93,48.93,0.6699271,18538256,12419280,1.19611,
45,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,11591581,10.54,10.54,0.1156972,122175264,14135336,1.36139,
46,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,681075,SG1T75931496,B02PY11,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,3778894,2.56,2.56,0.6674232,9673969,6456631,0.62184,
47,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,685992,HK0016000132,6859927,0016.HK,,Sun Hung Kai Properties Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,1223661,94.9,94.9,0.1156972,116125429,13435387,1.29397,
48,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,473129,32.07,32.07,0.6674232,15173247,10126977,0.97534,
49,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,EURONEXT Milan,60101035,,,1,1820740,4.925,4.925,1,8967145,8967145,0.86363,
50,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,726261,FR0000045072,7262610,CAGR.PA,,CREDIT AGRICOLE,FR,EUR,EURONEXT Paris,30101010,,,1,1323367,10.894,10.894,1,14416760,14416760,1.38849,
51,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT Paris,35102030,,,1,134133,72.14,72.14,1,9676355,9676355,0.93194,
52,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,AMGN,US0311621009,2023607,AMGN.OQ,,Amgen Inc.,US,USD,NASDAQ,20103015,,,1,27489,236.25,236.25,0.9051003,6494276,5877971,0.56611,
53,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT Brussels,15102015,,,1,654284,16.85,16.85,1,11024685,11024685,1.0618,
54,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,11390749,1.7,1.7,0.6674232,19364273,12924165,1.24474,
55,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Stock Exchange of Hong Kong,50203020,,,1,7237248,20,20,0.1156972,144744960,16746587,1.61288,
56,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,London Stock Exchange,30202015,,,1,1453533,8.07,8.07,1.1919663,11730011,13981778,1.3466,
57,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,B0NJJ1,FR0010242511,B0NJJ17,EDF.PA,,EDF,FR,EUR,EURONEXT Paris,65101015,,,1,1595115,9.466,9.0505333,1,14436641,14436641,1.3904,
58,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,BBK,US89832Q1094,BKP7287,TFC.N,,Truist Financial Corp,US,USD,NYSE,30101010,,,1,97460,58.56,58.56,0.9051003,5707258,5165641,0.49751,
59,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,NYSE,15102015,,,1,163158,50.8,50.8,0.9051003,8288426,7501857,0.72251,
60,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,30101010,,,1,62504,152.67,152.67,0.7163838,9542486,6836082,0.65839,
61,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,30101010,,,1,117883,92.77,92.77,0.7163838,10936006,7834377,0.75454,
62,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,CAG,US2058871029,2215460,CAG.N,,Conagra Brands Inc.,US,USD,NYSE,45102020,,,1,212206,31.74,31.74,0.9051003,6735418,6096229,0.58713,
63,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,CDIC,US14149Y1082,2175672,CAH.N,,Cardinal Health Inc.,US,USD,NYSE,20103015,,,1,124475,57.29,57.29,0.9051003,7131173,6454427,0.62163,
64,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,COG,US1270971039,2162340,CTRA.N,,COTERRA ENERGY,US,USD,NYSE,60101010,,,1,320122,24.85,24.85,0.9051003,7955032,7200102,0.69345,
65,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,DE2070,DE0008303504,5735631,TEGG.DE,,TAG IMMOBILIEN AG,DE,EUR,Deutsche Boerse,35101010,,,1,317004,21.73,21.73,1,6888497,6888497,0.66344,
66,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,DE305Z,DE000EVNK013,B5ZQ9D3,EVKn.DE,,EVONIK INDUSTRIES,DE,EUR,Deutsche Boerse,55201020,,,1,308426,25.63,25.63,1,7904958,7904958,0.76133,
67,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,NYSE,65101015,,,1,41642,126.07,126.07,0.9051003,5249807,4751602,0.45763,
68,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,NYSE,65102000,,,1,67281,105.05,105.05,0.9051003,7067869,6397130,0.61611,
69,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,NYSE,65101015,,,1,74978,88.7,88.7,0.9051003,6650549,6019414,0.57973,
70,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,ETR,US29364G1031,2317087,ETR.N,,Entergy Corp.,US,USD,NYSE,65101015,,,1,64138,109.45,109.45,0.9051003,7019904,6353717,0.61193,
71,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,FNTG,US31620R3030,BNBRDD4,FNF.N,,FNF Group,US,USD,NYSE,30302025,,,1,143824,49.93,49.93,0.9051003,7181132,6499645,0.62599,
72,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,GILD,US3755581036,2369174,GILD.OQ,,Gilead Sciences Inc.,US,USD,NASDAQ,20103015,,,1,151976,59.42,59.42,0.9051003,9030414,8173430,0.78719,
73,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,NYSE,45102020,,,1,87298,62.41,62.41,0.9051003,5448268,4931229,0.47493,
74,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,HBAN,US4461501045,2445966,HBAN.OQ,,Huntington Bancshares Inc.,US,USD,NASDAQ,30101010,,,1,497859,15.12,15.12,0.9051003,7527628,6813258,0.65619,
75,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,NYSE,10102030,,,1,146587,37.09,37.09,0.9051003,5436912,4920951,0.47394,
76,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,NYSE,10101010,,,1,78405,128.76,128.76,0.9051003,10095428,9137375,0.88003,
77,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,NYSE,55101015,,,1,184067,45.01,45.01,0.9051003,8284856,7498625,0.7222,
78,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,IT602J,IT0003796171,BYYN701,PST.MI,,POSTE ITALIANE,IT,EUR,EURONEXT Milan,30301010,,,1,900681,10.075,10.075,1,9074361,9074361,0.87396,
79,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokyo Stock Exchange,30301010,,,1,1369743,958.9,958.9,0.0075947,1313446563,9975233,0.96072,
80,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,KEY,US4932671088,2490911,KEY.N,,KeyCorp,US,USD,NYSE,30101010,,,1,246732,23.93,23.93,0.9051003,5904297,5343981,0.51468,
81,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,MET,US59156R1086,2573209,MET.N,,MetLife Inc.,US,USD,NYSE,30301010,,,1,80511,68.45,68.45,0.9051003,5510978,4987988,0.4804,
82,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,87101,100.83,100.83,0.7163838,8782394,6291565,0.60595,
83,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT Amsterdam,30301010,,,1,282107,43.38,43.38,1,12237802,12237802,1.17863,
84,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,NL604I,NL0011872643,BD9PNF2,ASRNL.AS,,ASR NEDERLAND NV,NL,EUR,EURONEXT Amsterdam,30302010,,,1,333499,41.68,41.68,1,13900238,13900238,1.33874,
85,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,NYSE,20103015,,,1,126145,54.51,54.51,0.9051003,6876164,6223618,0.5994,
86,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,30301010,,,1,100648,70.03,70.03,0.9051003,7048379,6379490,0.61441,
87,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,303385,38.35,38.35,0.7163838,11634815,8334993,0.80275,
88,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,NYSE,30301010,,,1,73736,115.23,115.23,0.9051003,8496599,7690275,0.74066,
89,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,15102015,,,1,110971,67.5,67.5,0.7163838,7490543,5366103,0.51681,
90,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,61727,142.13,142.13,0.7163838,8773259,6285020,0.60532,
91,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,SJMA,US8326964058,2951452,SJM.N,,J.M. Smucker Co.,US,USD,NYSE,45102020,,,1,41592,128.07,128.07,0.9051003,5326687,4821186,0.46433,
92,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,NYSE,65101015,,,1,108168,68.03,68.03,0.9051003,7358669,6660334,0.64146,
93,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,SRE,US8168511090,2138158,SRE.N,,Sempra,US,USD,NYSE,65102000,,,1,37238,156.29,156.29,0.9051003,5819927,5267618,0.50733,
94,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,STB,US9029733048,2736035,USB.N,,U.S. Bancorp,US,USD,NYSE,30101010,,,1,111821,56.53,56.53,0.9051003,6321241,5721357,0.55103,
95,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,STX,IE00BKVD2N49,BKVD2N4,STX.OQ,,SEAGATE TECHNOLOGY HOLDINGS,US,USD,NASDAQ,10102030,,,1,55703,94.32,94.32,0.9051003,5253907,4755313,0.45799,
96,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,TDpD,CA8911605092,2897222,TD.TO,,Toronto-Dominion Bank,CA,CAD,Toronto Stock Exchange,30101010,,,1,88249,101.79,101.79,0.7163838,8982866,6435179,0.61978,
97,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,NYSE,55201020,,,1,84864,102.43,102.43,0.9051003,8692620,7867693,0.75774,
98,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,NYSE,30101010,,,1,114606,49.25,49.25,0.9051003,5644346,5108699,0.49202,
99,3/21/2022,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,100,1038304851,334142,WAG,US9314271084,BTN1Y44,WBA.OQ,,WALGREENS BOOTS ALLIANCE,US,USD,NASDAQ,45201015,,,1,156967,47.36,47.36,0.9051003,7433957,6728477,0.64803,
0,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,London Stock Exchange,30301010,,,1,4674065,2.266,2.266,1.1403811,10591431,12078268,1.28359,
1,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,71887,GB0007188757,718875,RIO.L,,RIO TINTO,GB,GBP,London Stock Exchange,55102000,,,1,210693,52.5,52.5,1.1403811,11061383,12614192,1.34055,
2,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,76680,GB0007668071,766807,CBRO.L,,CLOSE BROTHERS GRP,GB,GBP,London Stock Exchange,30101010,,,1,1016054,8.96,8.96,1.1403811,9103844,10381851,1.10331,
3,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,London Stock Exchange,65101015,,,1,498174,16.98,16.98,1.1403811,8458995,9646477,1.02516,
4,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,87823,GB0008782301,878230,TW.L,,TAYLOR WIMPEY,GB,GBP,London Stock Exchange,40202010,,,1,10437415,1.139,1.139,1.1403811,11888216,13557097,1.44075,
5,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,143451,BE0003593044,4177988,COFB.BR1,,COFINIMMO,BE,EUR,EURONEXT Brussels,35102010,,,1,114344,80.45,80.45,1,9198975,9198975,0.9776,
6,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,30101010,,,1,191627,57.02,57.02,0.6830135,10926572,7462996,0.79311,
7,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,30301010,,,1,138087,60.56,60.56,0.6830135,8362549,5711734,0.607,
8,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,30301010,,,1,423386,24.06,24.06,0.6830135,10186667,6957631,0.73941,
9,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,400169,BE0974264930,B86S2N0,AGES.BR1,,AGEAS,BE,EUR,EURONEXT Brussels,30301010,,,1,215518,37.9,37.9,1,8168132,8168132,0.86805,
10,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,Deutsche Boerse,30302010,,,1,32170,200.05,200.05,1,6435609,6435609,0.68393,
11,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,413366,FR0000131104,7309681,BNPP.PA1,,BNP PARIBAS,FR,EUR,EURONEXT Paris,30101010,,,1,133852,51.68,51.68,1,6917471,6917471,0.73514,
12,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,425240,DE0007100000,5529027,MBGn.DE,,MERCEDES-BENZ GROUP,DE,EUR,Deutsche Boerse,40101020,,,1,133643,69.26,69.26,1,9256114,9256114,0.98367,
13,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,425305,DK0010244425,4253059,MAERSKa.CO,,A P MOLLER-MAERSK A,DK,DKK,NASDAQ  Copenhagen,50206030,,,1,8028,15790,15790,0.134321,126762120,17026815,1.80949,
14,3/20/2023,3/20/2023,SDGP,STXG18SD100 EUR P,Price,EUR,100,940974198.2,340152,431536,ES0130670112,5271782,ELE.MC,,ENDESA,ES,EUR,Bolsa de Madrid,65101015,,,1,626456,18.525,18.525,1,11605097,11605097,1.23331,
