,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Cutoff,ADTV_3M_EUR,ADTV_Cap_Screen,Liquidity_Test,New_Weight,New_Weight_Sum,New_Weightfactor
825,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,NL403F,NL0010773842,BNG8PQ9,NN.AS1,,NN GROUP,NL,EUR,EURONEXT Amsterdam,30301010.0,,,1.0,308812.0,33.65,1.0,10391524.0,10391524.0,0.0111149,2023-02-28,39993167.67,99982919.175,PASS,0.011329483541117409,1.0,336686
826,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Stock Exchange of Hong Kong,65101015.0,,,1.0,1524184.0,57.25,0.1189273,87259534.0,10377541.0,0.011099900000000001,2023-02-28,20159380.7,50398451.75,PASS,0.01131419395208676,1.0,1661753
827,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045.0,,,1.0,7753055.0,1.9,0.6966943,14730805.0,10262868.0,0.0109773,2023-02-28,28775499.2,71938748.0,PASS,0.011189227044409588,1.0,8452871
828,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokyo Stock Exchange,45103010.0,,,1.0,528779.0,2703.5,0.0070863,1429554027.0,10130249.0,0.0108354,2023-02-28,102116853.42,255292133.55,PASS,0.011044587532179649,1.0,576506
829,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010.0,,,1.0,1823025.0,8.86,0.6258999,16152001.0,10109536.0,0.0108133,2023-02-28,10364399.82,25910999.55,PASS,0.011022060871007825,1.0,1987578
830,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,079087,GB0007908733,0790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,London Stock Exchange,65101015.0,,,1.0,498174.0,17.12,1.1431186,8528739.0,9749360.0,0.010428,2023-02-28,48358621.73,120896554.325,PASS,0.01062932229410722,1.0,543138
831,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,506506,SE0005190238,B97C733,TEL2b.ST,,TELE2 B,SE,SEK,NASDAQ  Stockholm AB,15102015.0,,,1.0,1069448.0,100.3,0.0898957,107265634.0,9642719.0,0.010314,2023-02-28,22119820.93,55299552.325,PASS,0.010513121417474288,1.0,1165982
832,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,DVN,US25179M1036,2480677,DVN.N,,Devon Energy Corp.,US,USD,NYSE,60101010.0,,,1.0,214602.0,47.0,0.9327053,10086294.0,9407540.0,0.0100624,2023-02-28,553988348.73,1384970871.825,PASS,0.010256664044133534,1.0,233972
833,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,471310,FR0013269123,BDT88L2,RUBF.PA1,,RUBIS,FR,EUR,EURONEXT Paris,40401030.0,,,1.0,384616.0,24.45,1.0,9403861.0,9403861.0,0.0100585,2023-02-28,4207519.81,10518799.525,PASS,0.010252688750985565,1.0,419333
834,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,143451,BE0003593044,4177988,COFB.BR1,,COFINIMMO,BE,EUR,EURONEXT Brussels,35102010.0,,,1.0,114344.0,81.95,1.0,9370491.0,9370491.0,0.0100228,2023-02-28,4586640.88,11466602.2,PASS,0.01021629952909262,1.0,124665
835,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,726261,FR0000045072,7262610,CAGR.PA1,,CREDIT AGRICOLE,FR,EUR,EURONEXT Paris,30101010.0,,,1.0,925233.0,10.056,1.0,9304143.0,9304143.0,0.0099518,2023-02-28,74440323.0,186100807.5,PASS,0.010143928807680882,1.0,1008744
836,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,425240,DE0007100000,5529027,MBGn.DE,,MERCEDES-BENZ GROUP,DE,EUR,Deutsche Boerse,40101020.0,,,1.0,133643.0,69.14,1.0,9240077.0,9240077.0,0.009883300000000001,2023-02-28,145581061.97,363952654.925,PASS,0.010074106351107585,1.0,145706
837,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,656387,SG1M77906915,6563875,CAPD.SI,,CAPITALAND ASCENDAS REIT,SG,SGD,Singapore Exchange,35102030.0,,,1.0,4773136.0,2.77,0.6966943,13221587.0,9211404.0,0.0098526,2023-02-28,18202280.49,45505701.225,PASS,0.010042813658891522,1.0,5203953
838,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,London Stock Exchange,30202015.0,,,1.0,1153298.0,6.92,1.1431186,7980822.0,9123026.0,0.009758099999999999,2023-02-28,8877471.34,22193678.35,PASS,0.009946489247998432,1.0,1257397
839,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,517617,FR0000133308,5176177,ORAN.PA1,,ORANGE,FR,EUR,EURONEXT Paris,15102015.0,,,1.0,850962.0,10.694,1.0,9100188.0,9100188.0,0.0097337,2023-02-28,74094114.44,185235286.1,PASS,0.009921618183175244,1.0,927774
840,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,NYSE,15102015.0,,,1.0,258121.0,37.43,0.9327053,9661469.0,9011303.0,0.0096386,2023-02-28,830948143.59,2077370358.975,PASS,0.009824682188720929,1.0,281420
841,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,P,US20825C1045,2685717,COP.N,,ConocoPhillips,US,USD,NYSE,60101010.0,,,1.0,99696.0,96.16,0.9327053,9586767.0,8941629.0,0.009564099999999999,2023-02-28,673182293.11,1682955732.775,PASS,0.009748743896535371,1.0,108695
842,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010.0,,,1.0,510129.0,27.86,0.6258999,14212194.0,8895411.0,0.0095146,2023-02-28,90011610.98,225029027.45,PASS,0.00969828825273423,1.0,556172
843,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,EG2,DE0005190037,5756030,BMWG_p.DE,,BMW PREF,DE,EUR,Deutsche Boerse,40101020.0,,,1.0,97765.0,89.95,1.0,8793962.0,8793962.0,0.009406099999999999,2023-02-28,6307191.44,15767978.6,PASS,0.009587693558745869,1.0,106589
844,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,NL604I,NL0011872643,BD9PNF2,ASRNL.AS1,,ASR NEDERLAND NV,NL,EUR,EURONEXT Amsterdam,30302010.0,,,1.0,232008.0,37.29,1.0,8651578.0,8651578.0,0.0092538,2023-02-28,19376748.81,48441872.025,PASS,0.009432453264788011,1.0,252949
845,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,685992,HK0016000132,6859927,0016.HK,,Sun Hung Kai Properties Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010.0,,,1.0,691836.0,104.5,0.1189273,72296862.0,8598071.0,0.009196600000000001,2023-02-28,46933939.25,117334848.125,PASS,0.009374148965284471,1.0,754282
846,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,EURONEXT Milan,60101035.0,,,1.0,1795279.0,4.75,1.0,8527575.0,8527575.0,0.009121200000000001,2023-02-28,25257401.62,63143504.05,PASS,0.009297293297757076,1.0,1957325
847,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,774563,FR0000064578,7745638,CVO.PA1,,COVIVIO,FR,EUR,EURONEXT Paris,35102030.0,,,1.0,150572.0,56.05,1.0,8439561.0,8439561.0,0.0090271,2023-02-28,6707444.34,16768610.85,PASS,0.009201376609238136,1.0,164164
848,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,30101010.0,,,1.0,187781.0,65.76,0.6815007,12348479.0,8415497.0,0.0090013,2023-02-28,229487923.34,573719808.35,PASS,0.00917507851610542,1.0,204730
849,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,400169,BE0974264930,B86S2N0,AGES.BR1,,AGEAS,BE,EUR,EURONEXT Brussels,30301010.0,,,1.0,215518.0,38.97,1.0,8398736.0,8398736.0,0.0089834,2023-02-28,21675344.88,54188362.2,PASS,0.00915683293986218,1.0,234971
850,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,664256,JP3381000003,6642569,5401.T,,NIPPON STEEL,JP,JPY,Tokyo Stock Exchange,55102010.0,,,1.0,393177.0,2956.5,0.0070863,1162427801.0,8237312.0,0.0088107,2023-02-28,235969361.92,589923404.8,PASS,0.008980798804822639,1.0,428665
851,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,30101010.0,,,1.0,416954.0,28.21,0.6966943,11762272.0,8194708.0,0.008765199999999999,2023-02-28,75791631.16,189479077.9,PASS,0.008934420384763003,1.0,454591
852,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,New Zealand Exchange,65101010.0,,,1.0,1839188.0,7.58,0.5824284,13941045.0,8119661.0,0.0086849,2023-02-28,3334381.76,8335954.4,PASS,0.0083359544,1.0,1888181
853,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,30101010.0,,,1.0,355028.0,32.22,0.6966943,11439002.0,7969488.0,0.0085243,2023-02-28,91463409.97,228658524.925,PASS,0.008688869584930781,1.0,387075
854,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,442048,CH0012214059,7110753,HOLN.S,,Holcim,CH,CHF,SIX Swiss Exchange,50101030.0,,,1.0,137160.0,56.92,1.0062894,7807147.0,7856249.0,0.0084031,2023-02-28,79852358.01,199630895.025,PASS,0.008565329705563136,1.0,149540
855,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,IT602J,IT0003796171,BYYN701,PST.MI,,POSTE ITALIANE,IT,EUR,EURONEXT Milan,30301010.0,,,1.0,833533.0,9.106,1.0,7590151.0,7590151.0,0.008118499999999999,2023-02-28,18394697.4,45986743.5,PASS,0.008275235236354954,1.0,908767
856,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,DE305Z,DE000EVNK013,B5ZQ9D3,EVKn.DE,,EVONIK INDUSTRIES,DE,EUR,Deutsche Boerse,55201020.0,,,1.0,400107.0,18.845,1.0,7540016.0,7540016.0,0.0080649,2023-02-28,15034035.14,37585087.85,PASS,0.008220600438218768,1.0,436222
857,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,681075,SG1T75931496,B02PY11,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015.0,,,1.0,4494832.0,2.4,0.6966943,10787597.0,7515657.0,0.0080388,2023-02-28,43034911.21,107587278.025,PASS,0.00819399655330544,1.0,4900521
858,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,US40VL,US25278X1090,B7Y8YR3,FANG.OQ,,DIAMONDBACK ENERGY,US,USD,NASDAQ,60101010.0,,,1.0,63894.0,125.61,0.9327053,8025725.0,7485637.0,0.0080067,2023-02-28,328091724.8,820229312.0,PASS,0.00816127683277985,1.0,69661
859,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Stock Exchange of Hong Kong,50203020.0,,,1.0,4646190.0,13.54,0.1189273,62909413.0,7481646.0,0.008002500000000001,2023-02-28,16053402.94,40133507.35,PASS,0.008156995747851269,1.0,5065590
860,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,30101010.0,,,1.0,191627.0,56.78,0.6815007,10880581.0,7415124.0,0.0079313,2023-02-28,158452072.53,396130181.325,PASS,0.008084421165252455,1.0,208923
861,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokyo Stock Exchange,50101010.0,,,1.0,687460.0,1509.0,0.0070863,1037377140.0,7351166.0,0.0078629,2023-02-28,8238861.35,20597153.375,PASS,0.008014700639272695,1.0,749512
862,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,MMM,US88579Y1010,2595708,MMM.N,,3M Co.,US,USD,NYSE,50203000.0,,,1.0,74038.0,104.31,0.9327053,7722904.0,7203193.0,0.007704600000000001,2023-02-28,358819381.92,897048454.8,PASS,0.007853344509702579,1.0,80721
863,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010.0,,,1.0,304038.0,34.43,0.6815007,10468028.0,7133969.0,0.0076305999999999995,2023-02-28,57538563.82,143846409.55,PASS,0.007777915870484709,1.0,331482
864,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,30301010.0,,,1.0,423386.0,24.42,0.6815007,10339086.0,7046094.0,0.0075366,2023-02-28,143320867.77,358302169.425,PASS,0.007682101112559309,1.0,461602
865,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,413366,FR0000131104,7309681,BNPP.PA1,,BNP PARIBAS,FR,EUR,EURONEXT Paris,30101010.0,,,1.0,133852.0,52.56,1.0,7035261.0,7035261.0,0.007525,2023-02-28,155271999.69,388179999.225,PASS,0.00767027716370894,1.0,145934
866,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,NYSE,10101010.0,,,1.0,56759.0,125.94,0.9327053,7148228.0,6667191.0,0.0071313,2023-02-28,585107802.9,1462769507.25,PASS,0.007268976416951171,1.0,61882
867,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,Australian Securities Exchange,30301010.0,,,1.0,908118.0,11.6,0.6258999,10534169.0,6593335.0,0.0070523,2023-02-28,25403198.81,63507997.025,PASS,0.00718845124805642,1.0,990085
868,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,Deutsche Boerse,30302010.0,,,1.0,32170.0,202.4,1.0,6511208.0,6511208.0,0.0069645,2023-02-28,205768142.43,514420356.075,PASS,0.007098956186930354,1.0,35074
869,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,NYSE,55101015.0,,,1.0,197013.0,34.83,0.9327053,6861963.0,6400189.0,0.0068457,2023-02-28,112057755.75,280144389.375,PASS,0.006977862641807614,1.0,214795
870,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,654379,JP3386030005,6543792,5411.T,,JFE Holdings Inc.,JP,JPY,Tokyo Stock Exchange,55102010.0,,,1.0,560540.0,1568.0,0.0070863,878926720.0,6228338.0,0.006661899999999999,2023-02-28,54639161.81,136597904.525,PASS,0.0067905142108853934,1.0,611135
871,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,NYSE,55201020.0,,,1.0,76312.0,87.14,0.9327053,6649828.0,6202330.0,0.0066341,2023-02-28,153917632.22,384794080.55,PASS,0.006762177505881925,1.0,83200
872,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,30302010.0,,,1.0,14691.0,411.2,1.0062894,6040939.0,6078933.0,0.006502099999999999,2023-02-28,119036557.51,297591393.775,PASS,0.006627629122412212,1.0,16017
873,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,NYSE,65101015.0,,,1.0,93742.0,68.55,0.9327053,6426014.0,5993577.0,0.0064107999999999995,2023-02-28,280481488.66,701203721.65,PASS,0.006534566490512328,1.0,102203
874,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,30101010.0,,,1.0,72954.0,117.16,0.6815007,8547291.0,5824985.0,0.0062305,2023-02-28,201831329.49,504578323.725,PASS,0.006350785630363927,1.0,79539
875,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,30301010.0,,,1.0,138087.0,61.56,0.6815007,8500636.0,5793189.0,0.006196500000000001,2023-02-28,93823181.95,234557954.875,PASS,0.006316129228561123,1.0,150552
876,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,NYSE,65102000.0,,,1.0,63499.0,97.31,0.9327053,6179088.0,5763268.0,0.006164500000000001,2023-02-28,276519766.03,691299415.075,PASS,0.006283511438629073,1.0,69231
877,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,VIAB,US92556H2067,BKTNTR9,PARA.OQ,,PARAMOUNT GLOBAL,US,USD,NASDAQ,40301035.0,,,1.0,301406.0,20.0,0.9327053,6028120.0,5622459.0,0.006013800000000001,2023-02-28,231614419.85,579036049.625,PASS,0.006129902034167818,1.0,328609
878,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,ETR,US29364G1031,2317087,ETR.N,,Entergy Corp.,US,USD,NYSE,65101015.0,,,1.0,56744.0,106.07,0.9327053,6018836.0,5613800.0,0.0060046,2023-02-28,153739715.5,384349288.75,PASS,0.006120524419562352,1.0,61866
879,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,STX,IE00BKVD2N49,BKVD2N4,STX.OQ,,SEAGATE TECHNOLOGY HOLDINGS,US,USD,NASDAQ,10102030.0,,,1.0,96194.0,62.06,0.9327053,5969800.0,5568064.0,0.0059557,2023-02-28,144880580.13,362201450.325,PASS,0.006070680359322437,1.0,104877
880,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,BBY,US0865161014,2094670,BBY.N,,Best Buy Co. Inc.,US,USD,NYSE,40401030.0,,,1.0,75210.0,78.13,0.9327053,5876157.0,5480723.0,0.0058622,2023-02-28,189754593.52,474386483.8,PASS,0.0059753752543647235,1.0,81998
881,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,NYSE,20103015.0,,,1.0,143713.0,40.81,0.9327053,5864928.0,5470249.0,0.005850999999999999,2023-02-28,999629264.12,2499073160.3,PASS,0.005963959027888505,1.0,156684
882,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,FNTG,US31620R3030,BNBRDD4,FNF.N,,FNF Group,US,USD,NYSE,30302025.0,,,1.0,173944.0,33.64,0.9327053,5851476.0,5457703.0,0.005837599999999999,2023-02-28,52074747.12,130186867.8,PASS,0.005950300328354459,1.0,189644
883,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,TDpD,CA8911605092,2897222,TD.TO,,Toronto-Dominion Bank,CA,CAD,Toronto Stock Exchange,30101010.0,,,1.0,102122.0,77.75,0.6815007,7939986.0,5411106.0,0.005787799999999999,2023-02-28,342963791.4,857409478.5,PASS,0.005899538892772704,1.0,111340
884,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,US205T,US7185461040,B78C4Y8,PSX.N,,PHILLIPS 66,US,USD,NYSE,60101020.0,,,1.0,56802.0,95.55,0.9327053,5427431.0,5062194.0,0.0054146,2023-02-28,299130581.88,747826454.7,PASS,0.005519133917690157,1.0,61929
885,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,NYSE,65101015.0,,,1.0,55724.0,96.91,0.9327053,5400213.0,5036807.0,0.0053874,2023-02-28,149949847.41,374874618.525,PASS,0.005491408796247913,1.0,60753
886,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010.0,,,1.0,57349.0,128.55,0.6815007,7372214.0,5024169.0,0.0053739,2023-02-28,401529406.02,1003823515.05,PASS,0.005477648166120329,1.0,62525
887,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,AMGN,US0311621009,2023607,AMGN.OQ,,Amgen Inc.,US,USD,NASDAQ,20103015.0,,,1.0,22851.0,234.72,0.9327053,5363587.0,5002646.0,0.0053509,2023-02-28,630815135.7,1577037839.25,PASS,0.005454204129606666,1.0,24914
888,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,GILD,US3755581036,2369174,GILD.OQ,,Gilead Sciences Inc.,US,USD,NASDAQ,20103015.0,,,1.0,66195.0,79.46,0.9327053,5259855.0,4905894.0,0.0052474,2023-02-28,561588660.25,1403971650.625,PASS,0.005348705965295189,1.0,72170
889,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,CAG,US2058871029,2215460,CAG.N,,Conagra Brands Inc.,US,USD,NYSE,45102020.0,,,1.0,144980.0,36.15,0.9327053,5241027.0,4888334.0,0.0052286,2023-02-28,146169966.15,365424915.375,PASS,0.0053295430137101085,1.0,158066
890,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010.0,,,1.0,74157.0,95.48,0.6815007,7080510.0,4825373.0,0.0051613,2023-02-28,92647786.87,231619467.175,PASS,0.0052609437242592625,1.0,80851
891,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,NYSE,10102030.0,,,1.0,178911.0,28.19,0.9327053,5043501.0,4704100.0,0.005031600000000001,2023-02-28,161922133.84,404805334.6,PASS,0.005128739744440918,1.0,195061
892,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,NYSE,30101010.0,,,1.0,157865.0,31.55,0.9327053,4980641.0,4645470.0,0.0049688,2023-02-28,141909025.79,354772564.475,PASS,0.005064727331699267,1.0,172112
893,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,15102015.0,,,1.0,103870.0,62.49,0.6815007,6490836.0,4423509.0,0.0047314,2023-02-28,56724818.15,141812045.375,PASS,0.004822744102640861,1.0,113245
894,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,BBK,US89832Q1094,BKP7287,TFC.N,,Truist Financial Corp,US,USD,NYSE,30101010.0,,,1.0,149327.0,30.91,0.9327053,4615698.0,4305086.0,0.0046048,2023-02-28,306384021.5,765960053.75,PASS,0.004693699971222183,1.0,162807
895,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,STB,US9029733048,2736035,USB.N,,U.S. Bancorp,US,USD,NYSE,30101010.0,,,1.0,133408.0,34.45,0.9327053,4595906.0,4286626.0,0.0045850000000000005,2023-02-28,368905250.44,922263126.1,PASS,0.004673517713701727,1.0,145449
896,2023-03-20,SDGP,STXG18SD100 EUR P,Price,EUR,2748.53,100.0,934918815.0,340152.0,KEY,US4932671088,2490911,KEY.N,,KeyCorp,US,USD,NYSE,30101010.0,,,1.0,391380.0,11.67,0.9327053,4567405.0,4260042.0,0.0045566,2023-02-28,192198576.37,480496440.925,PASS,0.004644569425137031,1.0,426707
